,employeeID,degree,location,technicalSkills,previousJobs,appliedJobs,searchedJobs,network
385,385,Data Science,Boston,"['Scala', 'SQL', 'Swift', 'Node.js', 'MacOS', 'Windows', 'Scikit-learn', 'Spring', 'Azure', 'PostGres', 'MySQLWorkbench', 'NumPy', 'Oracle', 'Javascript', 'Python', 'Java']","[1360, 358, 1515]","[675, 1724, 950, 1500, 745, 750, 873, 898, 1031, 1068]","[675, 1724, 950, 1500, 745, 750, 873, 898, 1031, 1068]","[206, 494]"
386,386,Data Science,NYC,"['Swift', 'HTML/CSS', 'Python', 'Ruby', 'C', 'React', 'SQL', 'Java', 'Bash', 'Linux', 'Windows', 'MacOS', 'NumPy', 'Azure', 'Scikit-learn', 'Spring', 'AWS', 'MySQLWorkbench', 'PostGres', 'Javascript']","[1691, 1001, 1571, 1591, 776]","[1836, 369, 1958, 255, 1844, 722, 1966, 1162, 1241]","[1836, 369, 1958, 255, 1844, 722, 1966, 1162, 1241]","[73, 496, 306, 183, 120]"
387,387,Information Science,San Francisco,"['SQL', 'C++', 'Ruby', 'C', 'Angular', 'Swift', 'Java', 'R', 'Javascript', 'Bash', 'Python', 'Linux', 'MacOS', 'Windows', 'MySQLWorkbench', 'Azure', 'Oracle', 'Scikit-learn', 'AWS', 'Spring', 'PostGres']",[],"[1653, 1114]","[1653, 1114]",[]
388,388,Cyber Security,Boston,"['Scala', 'Bash', 'C', 'Node.js', 'C++', 'SQL', 'Javascript', 'Swift', 'Angular', 'Python', 'Windows', 'AWS', 'Scikit-learn', 'Oracle', 'NumPy']",[],"[710, 1398, 1723, 100, 696, 872, 118, 1650, 663]","[710, 1398, 1723, 100, 696, 872, 118, 1650, 663]",[]
389,389,Computer Science,Boston,"['C', 'C++', 'Swift', 'Windows', 'Linux', 'MacOS', 'NumPy', 'AWS', 'Scikit-learn', 'MySQLWorkbench', 'Azure', 'Oracle', 'Spring', 'Python', 'Java', 'SQL']",[884],"[557, 885, 587, 1513]","[557, 885, 587, 1513]",[]
390,390,Computer Science,NYC,"['Ruby', 'Angular', 'Javascript', 'C++', 'SQL', 'Windows']","[1940, 126, 1493, 814, 1020]","[974, 134, 170, 1865, 428, 606, 644, 450]","[974, 134, 170, 1865, 428, 606, 644, 450]","[262, 150, 344, 249, 447]"
391,391,Cyber Security,San Francisco,"['React', 'Javascript', 'Bash', 'Python', 'Swift', 'SQL', 'C++', 'Java', 'R', 'Ruby', 'Angular', 'HTML/CSS', 'C', 'Node.js', 'Scala', 'Linux']",[1354],"[1791, 1949, 186, 817, 1956, 1245, 26, 88, 137, 1645]","[1791, 1949, 186, 817, 1956, 1245, 26, 88, 137, 1645]",[18]
392,392,Computer Science,Boston,"['Swift', 'React', 'C++', 'C', 'Angular', 'SQL', 'Python', 'Java', 'MacOS', 'Windows', 'Azure', 'NumPy', 'PostGres', 'Oracle', 'Javascript']",[288],"[1902, 122, 210, 368, 689, 374, 1602, 1830, 1880, 1450]","[1902, 122, 210, 368, 689, 374, 1602, 1830, 1880, 1450]",[252]
393,393,Data Science,San Francisco,"['Swift', 'SQL', 'React', 'Angular', 'Ruby', 'Scala', 'R', 'Bash', 'Java', 'Node.js', 'C++', 'Linux', 'MacOS', 'Windows', 'NumPy', 'Spring', 'MySQLWorkbench', 'Azure', 'Oracle', 'AWS', 'Javascript', 'Python']",[1380],"[1295, 978, 1419, 518, 1747, 247, 1777, 276, 975]","[1295, 978, 1419, 518, 1747, 247, 1777, 276, 975]",[66]
394,394,Data Science,NYC,"['Scala', 'Python', 'HTML/CSS', 'SQL', 'Javascript', 'Bash', 'C', 'Node.js', 'Java', 'Linux', 'MacOS']",[],"[1662, 1517, 819, 1367, 1562, 76, 423, 1152, 1463, 1319]","[1662, 1517, 819, 1367, 1562, 76, 423, 1152, 1463, 1319]",[]
395,395,Data Science,NYC,"['Angular', 'Python', 'Javascript', 'R', 'Swift', 'Node.js', 'Ruby', 'C++', 'C', 'React', 'Windows', 'NumPy', 'PostGres', 'Azure', 'SQL']","[537, 749, 1791, 481, 1258]","[942, 35, 1173, 1705, 558, 1334, 1992]","[942, 35, 1173, 1705, 558, 1334, 1992]",[319]
396,396,Cyber Security,San Francisco,"['C', 'R', 'SQL', 'Angular', 'Python', 'React', 'MacOS', 'Javascript']",[],"[701, 554, 1720, 1796]","[701, 554, 1720, 1796]",[]
397,397,Data Science,Boston,"['React', 'Node.js', 'Python', 'Angular', 'SQL', 'Java', 'Swift', 'HTML/CSS', 'Bash', 'Javascript', 'Scala', 'Ruby', 'MacOS', 'Linux', 'Windows', 'Scikit-learn']",[846],"[1973, 853, 87, 416, 349, 1811, 1939, 1948, 1634]","[1973, 853, 87, 416, 349, 1811, 1939, 1948, 1634]",[1]
398,398,Cyber Security,Seattle,"['Node.js', 'SQL', 'Angular', 'React', 'Java', 'C', 'Scala', 'MacOS', 'Linux', 'Oracle', 'MySQLWorkbench', 'Scikit-learn', 'Azure', 'NumPy', 'AWS', 'PostGres', 'Javascript', 'Python']",[898],"[201, 1276, 773, 951, 1339]","[201, 1276, 773, 951, 1339]",[]
399,399,Information Science,Seattle,"['Scala', 'C', 'R', 'Ruby', 'HTML/CSS', 'Angular', 'C++', 'React', 'Linux', 'Windows', 'MacOS', 'NumPy', 'Spring', 'Scikit-learn', 'PostGres', 'MySQLWorkbench', 'AWS', 'Javascript', 'Python', 'Java', 'SQL']",[],[],[],[]
400,400,Information Science,Houston,"['Bash', 'Java', 'HTML/CSS', 'SQL', 'C++', 'Scala', 'Swift', 'Ruby', 'Angular', 'MacOS']",[1031],"[785, 8, 1386, 613, 324, 142]","[785, 8, 1386, 613, 324, 142]",[]
401,401,Cyber Security,Boston,"['R', 'SQL', 'Bash', 'React', 'C++', 'Angular', 'C', 'Java', 'Swift', 'Ruby', 'Windows', 'MacOS', 'Scikit-learn', 'Azure', 'PostGres', 'Oracle', 'Spring', 'NumPy', 'Javascript', 'Python']","[1535, 628, 1337, 1364, 1776]","[321, 1723, 635, 1157, 644, 911, 296, 41, 1368, 1303]","[321, 1723, 635, 1157, 644, 911, 296, 41, 1368, 1303]","[259, 134, 172, 211, 467]"
402,402,Cyber Security,San Francisco,"['R', 'HTML/CSS', 'Node.js', 'Windows', 'Linux', 'MacOS', 'AWS', 'NumPy', 'Scikit-learn', 'Javascript', 'Python']",[],"[1503, 399, 1771, 1839, 1236, 1319]","[1503, 399, 1771, 1839, 1236, 1319]",[]
403,403,Cyber Security,Boston,"['Swift', 'SQL', 'Ruby', 'R', 'Java', 'Angular', 'React', 'HTML/CSS', 'C++', 'C', 'Windows', 'Linux', 'MySQLWorkbench', 'Javascript']","[387, 1349]","[1048, 593, 1074, 1973, 57, 1898, 1276, 848, 27]","[1048, 593, 1074, 1973, 57, 1898, 1276, 848, 27]","[144, 364]"
404,404,Cyber Security,NYC,"['C', 'C++', 'R', 'HTML/CSS', 'Linux', 'Azure', 'NumPy', 'PostGres', 'MySQLWorkbench', 'Python', 'SQL']","[1845, 60]","[1583, 417, 1292, 1419, 94, 384, 1903, 65, 1482]","[1583, 417, 1292, 1419, 94, 384, 1903, 65, 1482]",[469]
405,405,Computer Science,Boston,"['Angular', 'Node.js', 'Python', 'C++', 'R', 'React', 'Bash', 'Java', 'Swift', 'SQL', 'Windows', 'Linux', 'Spring', 'Azure', 'AWS', 'MySQLWorkbench', 'Oracle', 'Scikit-learn', 'PostGres', 'Javascript']",[],"[995, 181, 1696, 49, 906, 1487, 248, 531, 1888, 1676]","[995, 181, 1696, 49, 906, 1487, 248, 531, 1888, 1676]",[]
406,406,Data Science,NYC,"['Python', 'Javascript', 'Swift', 'Scala', 'Linux', 'MacOS', 'Windows', 'AWS', 'Scikit-learn']","[1555, 666, 108]","[909, 489, 895, 317, 306, 1469]","[909, 489, 895, 317, 306, 1469]",[]
407,407,Computer Science,Boston,"['Javascript', 'Python', 'Ruby', 'SQL', 'Scala', 'Bash', 'Java', 'Linux', 'Spring', 'PostGres', 'NumPy']","[1602, 747, 750, 1221, 619]","[1838, 821, 910, 1678, 1765, 1478, 657, 262, 1664, 446]","[1838, 821, 910, 1678, 1765, 1478, 657, 262, 1664, 446]","[43, 428, 30, 159]"
408,408,Computer Science,Boston,"['Ruby', 'Scala', 'C++', 'C', 'Swift', 'Java', 'Javascript', 'SQL', 'Angular', 'Node.js', 'HTML/CSS', 'Linux', 'MacOS', 'MySQLWorkbench', 'Spring']",[],"[433, 1732, 186, 218, 1645, 1263]","[433, 1732, 186, 218, 1645, 1263]",[]
409,409,Computer Science,San Francisco,"['Java', 'Python', 'Javascript', 'Ruby', 'React', 'C++', 'Swift', 'C', 'SQL', 'HTML/CSS', 'Windows', 'Spring', 'Azure', 'MySQLWorkbench']",[1793],"[1052, 1221, 0, 1146, 637, 1483, 588, 252]","[1052, 1221, 0, 1146, 637, 1483, 588, 252]",[]
410,410,Cyber Security,Boston,"['Bash', 'Swift', 'Ruby', 'Javascript', 'R', 'Angular', 'React', 'Python', 'SQL', 'C++', 'Scala', 'HTML/CSS', 'C', 'Java', 'Node.js', 'MacOS', 'Windows', 'Linux', 'PostGres', 'AWS', 'Scikit-learn', 'Spring', 'Oracle']","[1659, 28]","[362, 241, 1827, 1543, 1668, 1550, 1858, 1532, 179]","[362, 241, 1827, 1543, 1668, 1550, 1858, 1532, 179]",[70]
411,411,Cyber Security,Boston,"['SQL', 'React', 'HTML/CSS', 'Node.js', 'Swift', 'R', 'Scala', 'Bash', 'Python', 'Javascript', 'Linux', 'MacOS', 'Scikit-learn', 'Azure', 'NumPy']","[1642, 287]","[640, 1297, 1874]","[640, 1297, 1874]",[6]
412,412,Cyber Security,Seattle,"['Angular', 'SQL', 'Linux', 'MacOS', 'Windows', 'AWS', 'MySQLWorkbench', 'PostGres', 'NumPy', 'Python']","[1489, 634]","[270, 803, 466, 58, 1724, 18, 1056]","[270, 803, 466, 58, 1724, 18, 1056]",[466]
413,413,Data Science,Boston,"['R', 'HTML/CSS', 'C++', 'Ruby', 'Node.js', 'Java', 'Swift', 'C', 'Linux', 'MacOS', 'Windows', 'NumPy', 'Azure', 'Javascript', 'Python']",[],"[1680, 1180, 1636, 1014, 21, 1284, 361, 380]","[1680, 1180, 1636, 1014, 21, 1284, 361, 380]",[]
414,414,Computer Science,NYC,"['Javascript', 'SQL', 'MacOS', 'Spring', 'MySQLWorkbench', 'Scikit-learn', 'PostGres', 'Python', 'Java']",[383],"[173, 85, 1030, 72, 668, 974, 500]","[173, 85, 1030, 72, 668, 974, 500]",[]
415,415,Computer Science,Houston,"['Bash', 'C', 'Javascript', 'Linux', 'MacOS', 'Windows', 'Scikit-learn', 'MySQLWorkbench', 'Azure', 'AWS', 'PostGres', 'Python', 'SQL']",[1696],"[815, 542, 966, 1559, 959, 547, 698, 1422, 308, 569]","[815, 542, 966, 1559, 959, 547, 698, 1422, 308, 569]","[16, 214]"
416,416,Computer Science,NYC,"['Ruby', 'Bash', 'R', 'React', 'HTML/CSS', 'Node.js', 'Javascript', 'Swift', 'Java', 'Linux', 'Windows', 'MacOS', 'Spring', 'PostGres', 'Oracle', 'MySQLWorkbench', 'NumPy', 'Azure', 'Python', 'SQL']","[142, 1816, 1823, 1713, 727]","[1348, 92, 681, 1075, 355, 599, 1512, 1406, 965]","[1348, 92, 681, 1075, 355, 599, 1512, 1406, 965]","[437, 149, 303]"
417,417,Data Science,NYC,"['Java', 'HTML/CSS', 'Ruby', 'Swift', 'Angular', 'Bash', 'R', 'SQL', 'Scala', 'React', 'Windows', 'Linux', 'MacOS', 'Oracle', 'NumPy', 'Spring', 'PostGres', 'Javascript', 'Python']",[],"[1168, 1536, 1126, 329]","[1168, 1536, 1126, 329]",[]
418,418,Cyber Security,Boston,"['SQL', 'C', 'HTML/CSS', 'Node.js', 'Javascript', 'MacOS']",[],"[1312, 328, 810, 721, 1352, 81, 1320, 1032, 820]","[1312, 328, 810, 721, 1352, 81, 1320, 1032, 820]",[]
419,419,Information Science,Seattle,"['Ruby', 'Windows']",[618],"[1724, 1196, 1355, 1291]","[1724, 1196, 1355, 1291]","[456, 482]"
420,420,Information Science,Seattle,"['Scala', 'Python', 'Bash', 'Angular', 'Javascript', 'React', 'C', 'SQL', 'Java', 'R', 'Windows', 'MacOS', 'PostGres', 'Spring', 'AWS', 'Oracle', 'MySQLWorkbench', 'Azure', 'Scikit-learn']","[1546, 1295, 986, 94]","[1427, 706, 1876, 392, 776, 1380, 866, 1658, 1484, 135]","[1427, 706, 1876, 392, 776, 1380, 866, 1658, 1484, 135]","[298, 309]"
421,421,Data Science,NYC,"['Node.js', 'SQL', 'C', 'Javascript', 'Angular', 'R', 'Scala', 'Python', 'Bash', 'Windows', 'Linux', 'PostGres', 'AWS', 'NumPy']","[199, 1508, 735, 534, 1560]","[4, 920, 451, 224, 1072, 232, 1228, 293, 808]","[4, 920, 451, 224, 1072, 232, 1228, 293, 808]","[70, 74, 171, 140, 428, 142, 308]"
422,422,Cyber Security,San Francisco,"['Ruby', 'C++', 'Swift', 'Javascript', 'Scala', 'SQL', 'R', 'Java', 'C', 'Python', 'React', 'Angular', 'HTML/CSS', 'Node.js', 'Bash', 'Windows', 'PostGres', 'Spring', 'MySQLWorkbench', 'Scikit-learn', 'Azure']","[640, 1848, 1255]","[724, 944, 1704, 886, 333, 1499, 279]","[724, 944, 1704, 886, 333, 1499, 279]","[185, 274, 323]"
423,423,Information Science,Houston,"['Ruby', 'R', 'React', 'Python', 'Javascript', 'C', 'C++', 'Scala', 'HTML/CSS', 'Bash', 'Java', 'SQL', 'Windows', 'MacOS', 'PostGres', 'AWS']","[1759, 1875, 989]","[1485, 1123, 1086, 19, 575, 327, 1066, 704, 1957, 901]","[1485, 1123, 1086, 19, 575, 327, 1066, 704, 1957, 901]","[228, 164, 197, 38, 245, 219]"
424,424,Information Science,Boston,"['Ruby', 'Javascript', 'Angular', 'Swift', 'React', 'SQL', 'C', 'C++', 'Node.js', 'Python', 'Java', 'R', 'Scala', 'Linux', 'Windows', 'MySQLWorkbench']","[1727, 695, 1781, 1340]","[1901, 662, 206, 480, 842, 1180, 915, 1834, 1552, 1933]","[1901, 662, 206, 480, 842, 1180, 915, 1834, 1552, 1933]","[68, 284]"
425,425,Information Science,Houston,"['Swift', 'Javascript', 'Node.js', 'C', 'C++', 'Scala', 'R', 'Java', 'Python', 'SQL', 'React', 'Bash', 'Ruby', 'Windows', 'MacOS', 'Linux', 'AWS', 'Scikit-learn', 'MySQLWorkbench', 'Azure', 'Oracle', 'PostGres']",[],"[30, 1129, 841, 624, 402, 1089, 1944, 849, 235, 1268]","[30, 1129, 841, 624, 402, 1089, 1944, 849, 235, 1268]",[]
426,426,Cyber Security,NYC,"['C++', 'Ruby', 'C', 'Node.js', 'SQL', 'Python', 'Bash', 'Java', 'React', 'Swift', 'R', 'Windows', 'MacOS', 'NumPy', 'MySQLWorkbench', 'AWS', 'Javascript']",[],"[515, 1774, 1772]","[515, 1774, 1772]",[]
427,427,Information Science,Boston,"['Swift', 'Angular', 'R', 'Python', 'Node.js', 'Ruby', 'C', 'Java', 'HTML/CSS', 'Bash', 'Javascript', 'Scala', 'React', 'C++', 'Linux', 'Windows', 'Oracle', 'SQL']",[1632],"[902, 1036]","[902, 1036]",[]
428,428,Computer Science,NYC,"['React', 'Swift', 'Windows', 'Linux', 'MacOS', 'Scikit-learn', 'PostGres', 'Azure', 'Javascript', 'Python', 'SQL']","[1836, 747, 534]","[1228, 1768, 1039, 1239, 1796, 1310]","[1228, 1768, 1039, 1239, 1796, 1310]","[74, 421, 70, 407]"
429,429,Cyber Security,Seattle,"['Python', 'Ruby', 'React', 'Scala', 'Node.js', 'C', 'Bash', 'R', 'SQL', 'Angular', 'Java', 'Linux', 'Oracle', 'MySQLWorkbench', 'Javascript']","[740, 1222, 1073, 930]","[1546, 1785, 1802, 542, 97, 188, 1972]","[1546, 1785, 1802, 542, 97, 188, 1972]","[440, 100, 335]"
430,430,Data Science,NYC,"['Swift', 'SQL', 'MacOS', 'Windows', 'Linux', 'Spring', 'Azure', 'MySQLWorkbench', 'NumPy', 'Python', 'Java']","[1388, 773, 1715]","[706, 962, 1118, 1181, 981, 1765, 1407]","[706, 962, 1118, 1181, 981, 1765, 1407]",[]
431,431,Cyber Security,NYC,"['HTML/CSS', 'Angular', 'Python', 'R', 'Linux', 'Spring', 'NumPy', 'MySQLWorkbench', 'AWS', 'Java', 'SQL']","[212, 1408, 1122, 651, 533]","[288, 1460, 737, 73, 601, 1869, 729, 44, 434]","[288, 1460, 737, 73, 601, 1869, 729, 44, 434]",[283]
432,432,Computer Science,Houston,"['HTML/CSS', 'Python', 'Ruby', 'MacOS', 'Linux', 'AWS', 'MySQLWorkbench', 'SQL']","[371, 32, 1444, 1442]","[753, 1088, 1558, 1240, 1819, 1124, 551, 711, 690, 1368]","[753, 1088, 1558, 1240, 1819, 1124, 551, 711, 690, 1368]","[56, 150, 38]"
433,433,Information Science,Seattle,"['HTML/CSS', 'C', 'Java', 'R', 'Scala', 'Bash', 'Angular', 'Ruby', 'SQL', 'Python', 'Node.js', 'Swift', 'Windows', 'MySQLWorkbench', 'Scikit-learn', 'Azure', 'Spring', 'NumPy', 'Javascript']","[1917, 1253, 1313, 1229, 817]","[1709, 708, 610, 209, 341, 1563, 452, 980, 1260]","[1709, 708, 610, 209, 341, 1563, 452, 980, 1260]",[384]
434,434,Computer Science,Seattle,"['SQL', 'C++', 'Swift', 'React', 'Ruby', 'Python', 'HTML/CSS', 'Java', 'Node.js', 'R', 'Javascript', 'MacOS', 'Linux', 'Windows', 'AWS', 'NumPy', 'Oracle', 'Spring', 'Azure', 'MySQLWorkbench', 'Scikit-learn']",[],"[738, 249, 511, 111, 1056, 475, 1463, 1916, 824, 941]","[738, 249, 511, 111, 1056, 475, 1463, 1916, 824, 941]",[]
435,435,Information Science,Houston,"['Node.js', 'Scala', 'HTML/CSS', 'C++', 'Ruby', 'MacOS', 'Scikit-learn', 'MySQLWorkbench', 'NumPy', 'Azure', 'Spring', 'Javascript', 'Python', 'Java', 'SQL']","[1737, 1599, 1379]","[1000, 854, 901, 1368, 828, 1513, 1779, 226, 1263]","[1000, 854, 901, 1368, 828, 1513, 1779, 226, 1263]","[297, 122, 91, 364]"
436,436,Cyber Security,Boston,"['React', 'Python', 'C++', 'Swift', 'Scala', 'HTML/CSS', 'Ruby', 'Javascript', 'SQL', 'Java', 'C', 'R', 'Node.js', 'MacOS', 'Linux', 'MySQLWorkbench']",[],"[234, 770, 1788, 1430, 1564, 139, 1507, 549, 937]","[234, 770, 1788, 1430, 1564, 139, 1507, 549, 937]",[]
437,437,Cyber Security,Seattle,"['Javascript', 'SQL', 'MacOS', 'Linux', 'Spring', 'Scikit-learn', 'Oracle', 'Python', 'Java']","[1713, 1751]","[173, 295, 1899, 541, 596, 1299, 1457]","[173, 295, 1899, 541, 596, 1299, 1457]","[416, 499]"
438,438,Information Science,NYC,"['Node.js', 'Bash', 'Ruby', 'Python', 'C', 'HTML/CSS', 'React', 'Swift', 'Scala', 'R', 'Javascript', 'Angular', 'SQL', 'MacOS', 'Windows', 'MySQLWorkbench']",[],"[161, 301, 1773, 249, 346, 1217]","[161, 301, 1773, 249, 346, 1217]",[]
439,439,Cyber Security,Boston,"['C++', 'Angular', 'Node.js', 'HTML/CSS', 'Python', 'SQL', 'Windows', 'Javascript']","[1077, 1650, 195]","[1521, 586, 640, 1233, 1516, 1760, 1522, 1284, 1785]","[1521, 586, 640, 1233, 1516, 1760, 1522, 1284, 1785]","[192, 163, 197, 359]"
440,440,Data Science,Boston,"['R', 'Swift', 'React', 'Python', 'C', 'SQL', 'Bash', 'Javascript', 'C++', 'Node.js', 'MacOS', 'NumPy', 'PostGres', 'Oracle', 'AWS', 'Azure', 'Spring', 'MySQLWorkbench', 'Java']",[1222],"[316, 1754, 1498, 1434, 859, 1170, 354, 1105, 218]","[316, 1754, 1498, 1434, 859, 1170, 354, 1105, 218]",[429]
441,441,Cyber Security,Houston,"['Python', 'Ruby', 'Scala', 'C', 'Windows']",[],"[778, 900, 1384, 324, 839, 1453, 799, 218, 190, 1711]","[778, 900, 1384, 324, 839, 1453, 799, 218, 190, 1711]",[]
442,442,Information Science,Boston,"['Java', 'Scala', 'Python', 'Bash', 'C++', 'SQL', 'Javascript', 'Ruby', 'HTML/CSS', 'Angular', 'React', 'R', 'Swift', 'Node.js', 'C', 'MacOS', 'PostGres', 'Spring', 'AWS', 'Oracle', 'NumPy', 'Scikit-learn', 'Azure']","[1976, 1525, 81]","[760, 812, 1295, 1749, 1761, 1474, 272, 651, 1879]","[760, 812, 1295, 1749, 1761, 1474, 272, 651, 1879]","[233, 363]"
443,443,Information Science,Boston,"['React', 'Javascript', 'Python', 'HTML/CSS', 'C', 'Scala', 'R', 'Bash', 'C++', 'Swift', 'Node.js', 'SQL', 'Angular', 'Ruby', 'Java', 'Windows', 'MacOS', 'Linux', 'Oracle', 'Azure']","[1052, 1770]","[1547, 774, 420, 26, 965, 124, 1615, 52, 1895]","[1547, 774, 420, 26, 965, 124, 1615, 52, 1895]",[450]
444,444,Computer Science,San Francisco,"['Scala', 'MacOS', 'Linux', 'MySQLWorkbench', 'NumPy', 'Oracle', 'Spring', 'Python', 'Java', 'SQL']","[815, 1859]","[179, 1931, 1001, 624, 675, 272, 973]","[179, 1931, 1001, 624, 675, 272, 973]",[]
445,445,Computer Science,Boston,"['Javascript', 'Python', 'React', 'Scala', 'HTML/CSS', 'SQL', 'Ruby', 'C', 'MacOS', 'Linux', 'Azure', 'PostGres']","[1224, 948, 1205]","[1927, 327, 1933, 1542, 1316, 375]","[1927, 327, 1933, 1542, 1316, 375]",[]
446,446,Cyber Security,NYC,"['R', 'Swift', 'C++', 'Java', 'HTML/CSS', 'SQL', 'Ruby', 'Windows', 'AWS', 'Oracle', 'Python']","[600, 1736]","[107, 788, 733, 1829, 1929, 1008, 823]","[107, 788, 733, 1829, 1929, 1008, 823]",[470]
447,447,Computer Science,NYC,"['Java', 'HTML/CSS', 'R', 'SQL', 'Windows', 'Linux', 'AWS', 'Oracle', 'Python']","[1493, 1661, 828]","[1967, 1463, 976, 482, 479, 452, 909, 745, 801, 735]","[1967, 1463, 976, 482, 479, 452, 909, 745, 801, 735]","[390, 214]"
448,448,Cyber Security,Houston,"['Scala', 'HTML/CSS', 'C', 'Node.js', 'Javascript', 'Swift', 'Ruby', 'Python', 'Angular', 'SQL', 'R', 'Java', 'MacOS', 'Linux', 'PostGres', 'MySQLWorkbench', 'Scikit-learn', 'Oracle', 'Spring', 'NumPy', 'Azure']",[],"[1362, 1036, 486, 125, 1751, 354, 801, 1210]","[1362, 1036, 486, 125, 1751, 354, 801, 1210]",[]
449,449,Data Science,San Francisco,"['React', 'Linux', 'Windows', 'MacOS', 'Spring', 'AWS', 'Azure', 'Oracle', 'NumPy', 'PostGres', 'Scikit-learn', 'Javascript', 'Python', 'Java', 'SQL']","[111, 1748]","[1167, 1609, 166, 259, 1414, 1108]","[1167, 1609, 166, 259, 1414, 1108]",[41]
450,450,Data Science,Seattle,"['Scala', 'Node.js', 'SQL', 'Javascript', 'C', 'MacOS', 'Linux', 'Windows']","[806, 1770]","[1123, 91, 1600, 374, 1202, 1328, 894]","[1123, 91, 1600, 374, 1202, 1328, 894]","[370, 443]"
451,451,Information Science,Seattle,"['Swift', 'Angular', 'Java', 'Python', 'Scala', 'SQL', 'C', 'Bash', 'Windows', 'Azure', 'Scikit-learn']","[189, 717, 560, 1718, 350]",[],[],"[0, 64, 289, 480, 487, 177, 59, 125]"
452,452,Computer Science,San Francisco,"['Python', 'Bash', 'SQL', 'Scala', 'React', 'Ruby', 'MacOS', 'NumPy', 'Spring', 'Azure', 'Scikit-learn', 'PostGres', 'AWS', 'MySQLWorkbench', 'Javascript', 'Java']","[1138, 748, 1185, 1016]","[252, 981, 1495, 580]","[252, 981, 1495, 580]","[64, 465, 19, 102]"
453,453,Computer Science,Houston,"['Swift', 'React', 'C', 'Ruby', 'MacOS', 'Windows', 'PostGres', 'Scikit-learn', 'Javascript', 'Python', 'SQL']",[1431],"[1354, 930, 719, 453, 1601, 924, 648, 164, 1048]","[1354, 930, 719, 453, 1601, 924, 648, 164, 1048]",[]
454,454,Computer Science,Boston,"['Java', 'C++', 'Scala', 'Node.js', 'SQL', 'Python', 'Swift', 'Bash', 'Javascript', 'Linux', 'Spring', 'Scikit-learn', 'Oracle', 'PostGres', 'NumPy', 'MySQLWorkbench', 'Azure']","[1103, 21, 1794, 1365]","[780, 525, 968, 1863, 1544, 334, 435, 860, 1612, 774]","[780, 525, 968, 1863, 1544, 334, 435, 860, 1612, 774]","[34, 468]"
455,455,Cyber Security,Houston,"['Bash', 'MacOS', 'Oracle', 'PostGres', 'Scikit-learn', 'Python', 'SQL']","[709, 556, 1228]","[1628, 152, 1515, 1548, 90, 703, 45]","[1628, 152, 1515, 1548, 90, 703, 45]",[51]
456,456,Information Science,Houston,"['Javascript', 'C', 'Windows', 'Linux', 'AWS', 'PostGres', 'Python', 'SQL']","[1453, 618, 944, 179, 1025]","[1636, 1568, 1602, 1013]","[1636, 1568, 1602, 1013]","[480, 482, 419, 228, 125]"
457,457,Computer Science,Boston,"['Javascript', 'Ruby', 'Python', 'Scala', 'Bash', 'C', 'HTML/CSS', 'SQL', 'Angular', 'Swift', 'C++', 'Java', 'R', 'Node.js', 'MacOS', 'Linux', 'Spring']","[1336, 957, 597, 836, 526]","[789, 864, 864, 379, 980, 1463, 1976, 208]","[789, 864, 864, 379, 980, 1463, 1976, 208]","[28, 228, 310]"
458,458,Information Science,Seattle,"['C++', 'Swift', 'Java', 'Linux', 'Windows', 'MySQLWorkbench', 'AWS', 'Python', 'SQL']","[1264, 1227, 1865, 26]","[1891, 775, 122, 1587, 1645, 546, 735, 1976, 1794, 1446]","[1891, 775, 122, 1587, 1645, 546, 735, 1976, 1794, 1446]",[84]
459,459,Data Science,Seattle,"['Scala', 'Python', 'Angular', 'HTML/CSS', 'SQL', 'Javascript', 'R', 'Ruby', 'Node.js', 'Java', 'Linux', 'Windows', 'MacOS', 'Oracle', 'NumPy', 'AWS', 'MySQLWorkbench', 'PostGres']","[1407, 1744]","[690, 160, 549, 1989, 477, 300, 1155, 1221]","[690, 160, 549, 1989, 477, 300, 1155, 1221]","[325, 334]"
460,460,Information Science,NYC,"['Java', 'Linux', 'MySQLWorkbench', 'SQL']","[800, 521, 1061]","[137, 327, 827, 9, 349, 810, 1894, 776, 810, 776]","[137, 327, 827, 9, 349, 810, 1894, 776, 810, 776]","[104, 7]"
461,461,Data Science,Houston,"['R', 'Javascript', 'C', 'Angular', 'Ruby', 'C++', 'Python', 'SQL', 'MacOS', 'Windows', 'Linux', 'Oracle', 'Scikit-learn', 'Azure', 'MySQLWorkbench']","[384, 1372, 1594]","[309, 1725, 122, 1057, 1201, 1244, 342, 1104, 607]","[309, 1725, 122, 1057, 1201, 1244, 342, 1104, 607]",[32]
462,462,Information Science,Seattle,"['C', 'HTML/CSS', 'Python', 'Bash', 'Swift', 'React', 'Scala', 'Ruby', 'Node.js', 'Angular', 'R', 'SQL', 'Java', 'C++', 'Javascript', 'MacOS', 'Windows', 'MySQLWorkbench', 'AWS', 'PostGres']","[147, 364, 36, 1113, 646]","[1302, 209, 801, 1013, 1901, 1750, 1462, 1104]","[1302, 209, 801, 1013, 1901, 1750, 1462, 1104]","[112, 94, 291, 78]"
