,jobID,degree,location,technicalSkills,preferredSkills,jobTitle
540,540,Information Science,Seattle,"['Node.js', 'Swift', 'R', 'HTML/CSS', 'Python', 'C++', 'Oracle', 'PostGres', 'Javascript', 'SQL']","['Angular', 'Ruby']",Data Engineer
541,541,Data Science,Seattle,"['R', 'Java', 'Bash', 'Javascript', 'HTML/CSS', 'PostGres', 'MySQLWorkbench', 'SQL']","['Scala', 'Node.js']",Data Architect
542,542,Computer Science,San Francisco,"['Scala', 'Java', 'Azure', 'Scikit-learn', 'PostGres', 'Python', 'SQL']",[],DevOps Engineer
543,543,Cyber Security,NYC,"['Node.js', 'C', 'Python', 'Javascript', 'Java', 'Scala', 'NumPy', 'Spring']","['Ruby', 'Azure']",Penetration Tester
544,544,Computer Science,NYC,"['Java', 'Swift', 'PostGres', 'MySQLWorkbench', 'Oracle', 'Python', 'SQL']",['AWS'],Machine Learning Engineer
545,545,Computer Science,Seattle,"['C++', 'Java', 'Oracle', 'AWS', 'Python', 'SQL']","['Node.js', 'R', 'Javascript']",Back-end developer
546,546,Information Science,Boston,"['R', 'C', 'Bash', 'HTML/CSS', 'Scala', 'Azure', 'Javascript']","['C++', 'React', 'Node.js']",Systems analyst
547,547,Information Science,Boston,"['Javascript', 'PostGres', 'SQL']",['Python'],Systems analyst
548,548,Information Science,Houston,"['Bash', 'R', 'Javascript', 'React', 'AWS']",['Python'],Systems administrator
549,549,Data Science,San Francisco,"['Ruby', 'Java', 'Scikit-learn', 'NumPy', 'Python']",['Spring'],Data Engineer
550,550,Cyber Security,San Francisco,"['R', 'Scikit-learn', 'Azure', 'Python', 'SQL']","['Oracle', 'Bash', 'AWS']",Cryptographer
551,551,Information Science,San Francisco,"['HTML/CSS', 'React', 'Scala', 'Bash', 'PostGres', 'Azure', 'Javascript', 'Python', 'SQL']","['Node.js', 'Scikit-learn']",Database Applications Specialist
552,552,Cyber Security,Houston,"['SQL', 'R', 'Angular', 'React', 'Ruby', 'Oracle', 'PostGres', 'MySQLWorkbench', 'Javascript']","['Python', 'AWS']",Information Security Analyst
553,553,Computer Science,NYC,"['Ruby', 'SQL', 'Bash', 'C++', 'Python']","['MySQLWorkbench', 'Angular']",Machine Learning Engineer
554,554,Information Science,San Francisco,"['Python', 'Node.js', 'SQL', 'Swift', 'HTML/CSS', 'Java', 'Spring', 'PostGres', 'Azure', 'Javascript']",['Ruby'],Database Applications Specialist
555,555,Cyber Security,San Francisco,"['HTML/CSS', 'React', 'Bash', 'Node.js', 'Swift', 'Azure', 'Scikit-learn', 'Oracle', 'Javascript', 'Python', 'SQL']",['R'],Information Security Analyst
556,556,Cyber Security,Seattle,"['Python', 'SQL', 'Java', 'MySQLWorkbench']",['Swift'],Information Security Analyst
557,557,Data Science,Seattle,"['C', 'Scala', 'Angular', 'HTML/CSS', 'R', 'Oracle', 'Spring', 'Java', 'SQL']","['Python', 'AWS', 'Azure', 'Javascript', 'Bash']",Data Analyst
558,558,Computer Science,Boston,"['Scala', 'Javascript', 'Ruby', 'Angular', 'React', 'Azure']",['SQL'],UI Developer
559,559,Computer Science,Seattle,"['SQL', 'Scala', 'C++', 'Angular', 'Javascript', 'NumPy', 'MySQLWorkbench', 'Python']","['Node.js', 'Scikit-learn', 'AWS', 'Bash']",Full Stack Developer
560,560,Information Science,Seattle,"['R', 'C', 'Node.js', 'HTML/CSS', 'NumPy', 'Scikit-learn', 'Oracle', 'Javascript', 'Python', 'SQL']","['Java', 'React', 'Bash']",Systems analyst
561,561,Computer Science,Houston,"['Node.js', 'HTML/CSS', 'Spring', 'AWS', 'Javascript', 'Python', 'Java']",['Azure'],Javascript Developer
562,562,Data Science,Boston,"['Angular', 'Bash', 'Swift', 'Node.js', 'Scikit-learn', 'Oracle', 'Javascript', 'Python', 'SQL']","['PostGres', 'Ruby']",Database Application Specialist
563,563,Data Science,Houston,"['Swift', 'C', 'React', 'Bash', 'Angular', 'HTML/CSS', 'MySQLWorkbench', 'Javascript', 'SQL']","['Scikit-learn', 'Python']",Database Application Specialist
564,564,Information Science,Seattle,"['R', 'Ruby', 'Java', 'HTML/CSS', 'Javascript', 'Python']","['Oracle', 'Scikit-learn', 'C', 'SQL']",Systems analyst
565,565,Data Science,San Francisco,"['Node.js', 'HTML/CSS', 'Java', 'Ruby', 'Swift', 'AWS', 'Oracle', 'Javascript', 'Python', 'SQL']","['Bash', 'Scala']",Data Architect
566,566,Cyber Security,NYC,"['Angular', 'C++', 'Scikit-learn', 'Spring', 'Python', 'Java']","['Scala', 'Javascript', 'AWS']",Data Recovery Professional
567,567,Cyber Security,Houston,"['SQL', 'Node.js', 'R', 'PostGres', 'NumPy', 'Javascript', 'Python']",['Oracle'],Penetration Tester
568,568,Information Science,Houston,"['C++', 'Swift', 'React', 'Python', 'Bash', 'Scala', 'Javascript', 'SQL', 'MySQLWorkbench', 'Azure', 'AWS', 'PostGres']",[],Database Applications Specialist
569,569,Data Science,Boston,"['Bash', 'Scala', 'SQL', 'PostGres']",['MySQLWorkbench'],Machine Learning Engineer
570,570,Cyber Security,Seattle,"['Bash', 'Scikit-learn', 'Oracle', 'Python', 'SQL']",['Swift'],Penetration Tester
571,571,Cyber Security,Boston,"['Ruby', 'R', 'SQL', 'Javascript', 'React', 'Bash', 'Scala', 'Swift', 'Oracle', 'Scikit-learn', 'Python', 'Java']","['Azure', 'Spring']",Information Security Analyst
572,572,Data Science,Boston,"['Node.js', 'C++', 'Ruby', 'Azure', 'Javascript', 'SQL']",['Oracle'],Data Architect
573,573,Information Science,Boston,"['Javascript', 'SQL', 'Java', 'React', 'C', 'Bash', 'AWS', 'Azure', 'Python']","['Scikit-learn', 'C++']",Data Analyst
574,574,Data Science,Boston,"['Javascript', 'C', 'Python', 'Spring', 'Scikit-learn', 'Java', 'SQL']","['Angular', 'Oracle']",Data Analyst
575,575,Information Science,San Francisco,"['Node.js', 'Swift', 'Ruby', 'AWS', 'Spring', 'NumPy', 'PostGres', 'Javascript', 'Python', 'Java', 'SQL']","['Scala', 'Bash', 'R']",Data Analyst
576,576,Information Science,Seattle,"['Node.js', 'Bash', 'HTML/CSS', 'AWS', 'Scikit-learn', 'PostGres', 'MySQLWorkbench', 'Javascript', 'Python', 'SQL']","['R', 'C']",Systems administrator
577,577,Information Science,Houston,"['Bash', 'C++', 'Node.js', 'R', 'Javascript', 'Python']","['AWS', 'C']",Data Engineer
578,578,Information Science,Seattle,"['Ruby', 'Angular', 'Scala', 'R', 'Java', 'Spring']","['SQL', 'Bash']",Data Analyst
579,579,Cyber Security,Boston,"['C++', 'Azure', 'Scikit-learn', 'Spring', 'Javascript', 'Python', 'Java']","['NumPy', 'React']",Cryptographer
580,580,Data Science,San Francisco,"['Node.js', 'C', 'Bash', 'HTML/CSS', 'C++', 'Oracle', 'Azure', 'PostGres', 'Javascript', 'Python', 'SQL']",['AWS'],Data Scientist
581,581,Data Science,NYC,"['Angular', 'C++', 'R', 'Bash', 'HTML/CSS', 'PostGres', 'Azure', 'SQL']",[],Data Scientist
582,582,Data Science,Houston,"['C++', 'C', 'Oracle', 'Azure', 'Python', 'SQL']","['Ruby', 'NumPy', 'PostGres']",Data Engineer
583,583,Information Science,Houston,"['Python', 'Node.js', 'HTML/CSS', 'Scala', 'AWS', 'Spring', 'PostGres', 'Javascript', 'Java', 'SQL']",[],Data Engineer
584,584,Information Science,NYC,"['Angular', 'Ruby', 'Oracle', 'Scikit-learn', 'AWS', 'NumPy', 'Python', 'SQL']",[],Data Engineer
585,585,Cyber Security,Houston,"['R', 'Ruby', 'Bash', 'Python', 'NumPy', 'AWS']",['Azure'],Data Recovery Professional
586,586,Cyber Security,NYC,"['Java', 'React', 'Bash', 'Ruby', 'Scikit-learn', 'Javascript', 'Python', 'SQL']",['MySQLWorkbench'],Penetration Tester
587,587,Cyber Security,NYC,"['Ruby', 'SQL', 'React', 'Spring', 'Oracle', 'Javascript', 'Java']","['MySQLWorkbench', 'Python', 'Swift']",Information Security Analyst
588,588,Computer Science,Houston,"['Ruby', 'R', 'PostGres', 'SQL']",[],Back-end developer
589,589,Data Science,Houston,"['Python', 'Angular', 'HTML/CSS', 'Ruby', 'C++', 'PostGres', 'Spring', 'NumPy', 'Java', 'SQL']",[],Data Architect
590,590,Cyber Security,Houston,"['Node.js', 'Java', 'Spring', 'Oracle', 'MySQLWorkbench', 'Javascript', 'SQL']","['Scikit-learn', 'HTML/CSS', 'C++', 'Python']",Network Security Engineer
591,591,Computer Science,Houston,"['Java', 'Angular', 'Bash', 'C++', 'Spring']",['Javascript'],Java Developer
592,592,Cyber Security,Boston,"['R', 'Swift', 'Spring', 'AWS', 'NumPy', 'Azure', 'Python', 'Java']",['Bash'],Penetration Tester
593,593,Cyber Security,San Francisco,"['HTML/CSS', 'Angular', 'Swift', 'Scikit-learn', 'NumPy', 'PostGres', 'Javascript', 'Python', 'SQL']",['React'],Penetration Tester
594,594,Information Science,Boston,"['Node.js', 'R', 'C', 'SQL', 'C++', 'MySQLWorkbench', 'AWS', 'Javascript', 'Python']",['PostGres'],Database Applications Specialist
595,595,Computer Science,San Francisco,"['Swift', 'React', 'Javascript', 'C++', 'Python']","['R', 'NumPy']",UI Developer
596,596,Data Science,Boston,"['React', 'R', 'Angular', 'SQL', 'Swift', 'Javascript', 'Oracle', 'Java']","['Spring', 'C', 'Azure']",Data Scientist
597,597,Computer Science,Houston,"['C++', 'Python', 'Oracle', 'SQL']",['HTML/CSS'],Software Developer
598,598,Data Science,San Francisco,"['Python', 'C', 'Scala', 'Bash', 'MySQLWorkbench', 'PostGres', 'Spring', 'Java', 'SQL']","['Javascript', 'AWS']",Data Engineer
599,599,Computer Science,San Francisco,"['C++', 'Bash', 'Swift', 'R', 'Python', 'React', 'AWS', 'Javascript']","['HTML/CSS', 'NumPy']",Front End Engineer
600,600,Computer Science,Houston,"['C++', 'Swift', 'Node.js', 'Python', 'MySQLWorkbench', 'Azure', 'PostGres', 'Javascript', 'SQL']","['R', 'NumPy', 'Angular']",Full Stack Developer
601,601,Data Science,San Francisco,"['Ruby', 'SQL', 'Bash', 'Node.js', 'MySQLWorkbench', 'Scikit-learn', 'Javascript', 'Python', 'Java']",['Spring'],Database Application Specialist
602,602,Information Science,San Francisco,"['Scala', 'Angular', 'HTML/CSS', 'Java', 'C++', 'SQL', 'Javascript', 'Node.js', 'MySQLWorkbench', 'NumPy', 'AWS', 'Python']",['PostGres'],Systems administrator
603,603,Cyber Security,Houston,"['C', 'Ruby', 'SQL', 'React', 'Angular', 'Javascript', 'Swift']","['R', 'Oracle']",Data Recovery Professional
604,604,Cyber Security,Seattle,"['C', 'AWS', 'MySQLWorkbench', 'NumPy', 'Python', 'SQL']",['R'],Data Recovery Professional
605,605,Computer Science,Houston,"['HTML/CSS', 'C', 'Javascript', 'Ruby', 'SQL']","['Scala', 'MySQLWorkbench']",Front End Engineer
606,606,Information Science,NYC,"['Scala', 'Swift', 'Ruby', 'Javascript', 'Java', 'C', 'Scikit-learn', 'NumPy', 'AWS', 'Python']",['Spring'],Data Engineer
607,607,Cyber Security,Seattle,"['C', 'Spring', 'Scikit-learn', 'MySQLWorkbench', 'Python', 'Java', 'SQL']",['Ruby'],Data Recovery Professional
608,608,Data Science,San Francisco,"['Angular', 'Ruby', 'C', 'PostGres', 'Python', 'Java', 'SQL']","['Spring', 'NumPy']",Machine Learning Engineer
609,609,Cyber Security,Seattle,"['Javascript', 'Ruby', 'Angular', 'HTML/CSS', 'Bash', 'Scala', 'PostGres', 'MySQLWorkbench', 'AWS', 'NumPy', 'Python', 'SQL']","['Java', 'C++']",Network Security Engineer
610,610,Cyber Security,San Francisco,"['Swift', 'Java', 'SQL', 'Javascript', 'C++', 'Oracle', 'MySQLWorkbench']","['R', 'PostGres']",Data Recovery Professional
611,611,Cyber Security,Seattle,"['Python', 'Node.js', 'MySQLWorkbench', 'Javascript', 'SQL']",['Angular'],Cryptographer
612,612,Data Science,NYC,"['Python', 'Java', 'C++', 'Scala', 'Node.js', 'Spring', 'Oracle', 'NumPy', 'Javascript', 'SQL']",[],Database Application Specialist
613,613,Computer Science,San Francisco,"['Javascript', 'Bash', 'Java', 'C', 'PostGres', 'AWS', 'NumPy', 'Python', 'SQL']","['Ruby', 'R']",Full Stack Developer
614,614,Cyber Security,Boston,"['R', 'Node.js', 'React', 'Scala', 'HTML/CSS', 'NumPy', 'MySQLWorkbench', 'Javascript', 'Python', 'SQL']",[],Network Security Engineer
615,615,Computer Science,San Francisco,"['Node.js', 'C', 'Scala', 'Ruby', 'Spring', 'Oracle', 'Javascript', 'Java', 'SQL']","['React', 'Azure', 'Bash']",Full Stack Developer
616,616,Data Science,San Francisco,"['Angular', 'MySQLWorkbench', 'Javascript', 'Python', 'Java', 'SQL']","['React', 'Scikit-learn', 'Oracle', 'Spring']",Data Analyst
617,617,Computer Science,NYC,"['Scala', 'Bash', 'Javascript', 'AWS', 'Azure', 'Python']",['SQL'],Web Developer
618,618,Information Science,San Francisco,"['Ruby', 'HTML/CSS', 'SQL', 'C++', 'Swift', 'AWS', 'Python']",['R'],Data Engineer
619,619,Data Science,San Francisco,"['Python', 'Java', 'Oracle', 'MySQLWorkbench', 'Spring', 'SQL']",['AWS'],Data Scientist
620,620,Cyber Security,Seattle,"['C', 'SQL', 'Java', 'AWS', 'Javascript', 'Python']","['React', 'Scikit-learn']",Information Security Analyst
621,621,Cyber Security,NYC,"['Ruby', 'Python', 'Angular', 'Scala', 'C', 'Swift', 'Bash', 'NumPy', 'PostGres', 'Javascript', 'SQL']",['React'],Data Recovery Professional
622,622,Information Science,Boston,"['Node.js', 'PostGres', 'Scikit-learn', 'Javascript', 'Python', 'SQL']","['MySQLWorkbench', 'Scala']",Intelligence Specialist
623,623,Information Science,Houston,"['Python', 'Javascript', 'C', 'MySQLWorkbench', 'SQL']",['Scikit-learn'],Systems analyst
624,624,Information Science,Houston,"['R', 'Bash', 'Spring', 'NumPy', 'Python', 'Java']",[],Database Applications Specialist
625,625,Cyber Security,NYC,"['Java', 'Swift', 'NumPy', 'MySQLWorkbench', 'Python', 'SQL']",['Angular'],Cryptographer
626,626,Information Science,San Francisco,"['Ruby', 'Swift', 'MySQLWorkbench', 'SQL']",['C++'],Data Engineer
627,627,Information Science,San Francisco,"['SQL', 'R', 'Java', 'Scikit-learn', 'Azure', 'Python']",['Angular'],Data Analyst
628,628,Information Science,Seattle,"['Javascript', 'Python', 'PostGres', 'SQL']",['Oracle'],Systems analyst
629,629,Cyber Security,Houston,"['Python', 'HTML/CSS', 'Oracle', 'MySQLWorkbench', 'Scikit-learn', 'Java', 'SQL']",['Spring'],Network Security Engineer
630,630,Information Science,Boston,"['Angular', 'Ruby', 'Javascript', 'Java', 'Spring']",['Python'],Systems analyst
631,631,Information Science,Houston,"['SQL', 'Swift', 'Angular', 'Ruby', 'React', 'Oracle', 'Javascript']","['Java', 'Node.js', 'C++']",Data Analyst
632,632,Information Science,Boston,"['Bash', 'Scikit-learn', 'Spring', 'Python', 'Java']","['Azure', 'C', 'AWS']",Data Engineer
633,633,Data Science,Houston,"['C++', 'React', 'Scala', 'HTML/CSS', 'Ruby', 'Javascript', 'Swift', 'SQL', 'MySQLWorkbench', 'Spring', 'NumPy', 'Python', 'Java']",['AWS'],Machine Learning Engineer
634,634,Computer Science,Houston,"['HTML/CSS', 'Scala', 'R', 'Python', 'Ruby', 'Node.js', 'Javascript', 'Oracle', 'NumPy', 'PostGres', 'SQL']",['Java'],Full Stack Developer
635,635,Data Science,Seattle,"['HTML/CSS', 'SQL', 'Python', 'Ruby', 'AWS', 'MySQLWorkbench']","['NumPy', 'R', 'Oracle', 'C++']",Data Scientist
636,636,Information Science,NYC,"['R', 'AWS', 'Python']",['Bash'],Database Applications Specialist
637,637,Data Science,Boston,"['Ruby', 'Angular', 'MySQLWorkbench', 'Python', 'SQL']",['NumPy'],Data Scientist
638,638,Cyber Security,San Francisco,"['R', 'Java', 'HTML/CSS', 'Python', 'Bash', 'NumPy', 'MySQLWorkbench', 'Azure', 'SQL']",['Oracle'],Information Security Analyst
639,639,Information Science,Boston,"['React', 'SQL', 'HTML/CSS', 'Node.js', 'Javascript', 'Angular', 'C++', 'Spring', 'Python', 'Java']","['PostGres', 'Scikit-learn', 'MySQLWorkbench']",Database Applications Specialist
640,640,Cyber Security,NYC,"['C', 'Swift', 'React', 'R', 'Angular', 'HTML/CSS', 'Azure', 'Javascript', 'Java']","['Spring', 'C++']",Network Security Engineer
641,641,Data Science,Boston,"['Bash', 'C++', 'HTML/CSS', 'NumPy', 'Azure', 'Spring', 'Python', 'Java', 'SQL']",['MySQLWorkbench'],Data Analyst
642,642,Computer Science,NYC,"['Java', 'Oracle', 'Javascript', 'SQL']",['React'],Full Stack Developer
643,643,Data Science,NYC,"['HTML/CSS', 'SQL', 'React', 'Javascript', 'R', 'MySQLWorkbench', 'Python']",['AWS'],Data Engineer
644,644,Information Science,Seattle,"['Java', 'C++', 'Ruby', 'Javascript', 'R', 'SQL', 'PostGres', 'NumPy', 'Python']",['Oracle'],Data Analyst
645,645,Cyber Security,Houston,"['Bash', 'Java', 'Scala', 'SQL']",['PostGres'],Data Recovery Professional
646,646,Information Science,Houston,"['React', 'Swift', 'SQL', 'C', 'Java', 'Scikit-learn', 'Spring', 'Javascript', 'Python']","['PostGres', 'Bash']",Intelligence Specialist
647,647,Computer Science,Seattle,"['Angular', 'React', 'Node.js', 'C++', 'Oracle', 'AWS', 'Scikit-learn', 'Javascript', 'Python', 'SQL']","['Swift', 'NumPy', 'Bash']",Full Stack Developer
648,648,Data Science,NYC,"['Python', 'Javascript', 'HTML/CSS', 'Java', 'Oracle', 'Spring', 'SQL']","['Scala', 'Ruby']",Data Engineer
649,649,Computer Science,Seattle,"['Java', 'Ruby', 'Scikit-learn', 'Python']",['Javascript'],Programmer
650,650,Computer Science,NYC,"['Javascript', 'Java', 'HTML/CSS', 'SQL', 'MySQLWorkbench', 'Azure']",['Ruby'],Full Stack Developer
651,651,Cyber Security,Houston,"['Javascript', 'Swift', 'HTML/CSS', 'Java', 'C++', 'Ruby', 'Angular', 'MySQLWorkbench', 'Spring', 'SQL']",[],Information Security Analyst
652,652,Information Science,Boston,"['Swift', 'Scala', 'Node.js', 'PostGres', 'Javascript', 'Python', 'SQL']",['NumPy'],Data Analyst
653,653,Information Science,Seattle,"['Javascript', 'Angular', 'Bash', 'Scala', 'SQL', 'PostGres', 'Python']","['NumPy', 'MySQLWorkbench']",Systems administrator
654,654,Computer Science,Seattle,"['Scala', 'C++', 'Scikit-learn', 'Python']",['Java'],Software Developer
655,655,Information Science,Boston,"['Java', 'Scikit-learn', 'AWS', 'Python', 'SQL']","['MySQLWorkbench', 'C', 'PostGres']",Intelligence Specialist
656,656,Information Science,NYC,"['C++', 'C', 'HTML/CSS', 'Angular', 'Python', 'Javascript', 'Spring', 'Scikit-learn', 'AWS', 'Java']",[],Systems administrator
657,657,Computer Science,NYC,"['React', 'Swift', 'Python', 'Azure', 'Javascript', 'Java']","['Spring', 'NumPy']",UI Developer
658,658,Data Science,NYC,"['Python', 'SQL', 'HTML/CSS', 'Javascript', 'Node.js']","['Spring', 'Java']",Data Analyst
659,659,Information Science,Houston,"['Scala', 'Python', 'Angular', 'C', 'Node.js', 'React', 'Scikit-learn', 'MySQLWorkbench', 'AWS', 'Javascript', 'SQL']",['NumPy'],Database Applications Specialist
660,660,Cyber Security,Houston,"['HTML/CSS', 'SQL', 'Java', 'Azure', 'Scikit-learn', 'Python']",['MySQLWorkbench'],Cryptographer
661,661,Information Science,San Francisco,"['MySQLWorkbench', 'PostGres', 'Oracle', 'SQL']","['HTML/CSS', 'Scala']",Database Applications Specialist
662,662,Data Science,San Francisco,"['Swift', 'React', 'C', 'R', 'Angular', 'PostGres', 'Spring', 'Javascript', 'Python', 'Java', 'SQL']","['NumPy', 'AWS']",Database Application Specialist
663,663,Computer Science,NYC,"['Javascript', 'C', 'Swift', 'Scikit-learn', 'PostGres', 'AWS', 'Python', 'SQL']","['React', 'Azure', 'Scala', 'Angular']",Full Stack Developer
664,664,Data Science,Boston,"['Swift', 'Angular', 'Javascript', 'C++', 'Azure', 'PostGres', 'Java', 'SQL']","['Spring', 'R', 'Scala', 'MySQLWorkbench', 'Bash', 'HTML/CSS']",Data Scientist
665,665,Cyber Security,Boston,"['Bash', 'Swift', 'SQL', 'React', 'C', 'Javascript', 'Java', 'Spring']",['Node.js'],Penetration Tester
666,666,Data Science,San Francisco,"['SQL', 'Swift', 'Python', 'Node.js', 'Scala', 'AWS', 'MySQLWorkbench', 'Javascript']",['React'],Data Scientist
667,667,Cyber Security,Seattle,"['Javascript', 'C++', 'HTML/CSS', 'SQL', 'AWS', 'Python']","['Scikit-learn', 'Azure', 'Oracle']",Penetration Tester
668,668,Computer Science,Boston,"['Ruby', 'Bash', 'PostGres', 'SQL']",['Angular'],Software Developer
669,669,Computer Science,San Francisco,"['Node.js', 'C', 'R', 'Spring', 'PostGres', 'Javascript', 'Java', 'SQL']","['C++', 'MySQLWorkbench']",Full Stack Developer
670,670,Information Science,Seattle,"['Javascript', 'Angular', 'Swift', 'MySQLWorkbench', 'Azure', 'NumPy', 'Python', 'Java', 'SQL']",['Spring'],Systems analyst
671,671,Data Science,Seattle,"['Python', 'SQL', 'Scala', 'PostGres']",['C++'],Machine Learning Engineer
672,672,Cyber Security,Seattle,"['HTML/CSS', 'Bash', 'R', 'React', 'Spring', 'AWS', 'Javascript', 'Python', 'Java']","['Ruby', 'Scala', 'C', 'Swift']",Information Security Analyst
